"ExternalRiskEstimate","NetFractionRevolvingBurden","AverageMInFile","PercentTradesWBalance","PercentTradesNeverDelq","MSinceMostRecentInqexcl7days","RiskPerformance"
0.68,0.24,44,0.77,0.85,0,0
0.72,0.00591242151800543,51,0.990183752449229,0.91,0,0
0.82,0.3,213,0.6,0.995872120079584,0,1
0.76,0.4,48,0.5,0.99285172339296,0,0
0.75,0.57,70,0.57,0.93,0,0
0.65,0.73,27,0.994130527996458,0.99554890116211,0,0
0.69,0.41,95,0.75,0.9,0,0
0.69,0.46,139,0.997832921172958,0.93,0,1
0.81,0.23,50,0.6,0.994544662020635,0,1
0.68,0.89,148,0.91,0.999701141950209,0,0
0.77,0.00577515885233879,71,0.33,0.9,0,0
0.55,0.83,42,0.9,0.83,0,0
0.72,0.28,62,0.4,0.998895533864852,0,0
0.57,0.63,106,0.82,0.68,0,0
0.73,0.55,125,0.993776775549632,0.83,0,1
0.87,0.01,222,0.25,0.998933183252811,0,1
0.7,0.96,76,0.67,0.998105072139297,0,0
0.64,0.1,130,0.4,0.83,0,0
0.64,0.52,85,0.64,0.78,0,0
0.64,0.92,61,0.993341624597088,0.93,0,1
0.78,0.25,80,0.58,0.995880387180951,0,1
0.79,0.14,57,0.8,0.9,0,0
0.67,0.992177894595079,40,0.991515578441322,0.994785979110748,0,0
0.86,0.12,80,0.33,0.995668604108505,0,1
0.69,0.97,27,0.99086247108411,0.993744037467986,0,0
0.63,0.74,68,0.69,0.91,0,1
0.84,0.05,74,0.57,0.96,0,0
0.59,0.82,88,0.83,0.96,0,0
0.82,0.00576196600217372,94,0.99305310790427,0.998320716547314,0,1
0.66,0.73,77,0.83,0.9,0,0
0.54,0.66,37,0.9,0.86,0,0
0.81,0.21,95,0.8,0.998001758216415,0,1
0.64,0.28,55,0.71,0.78,0,0
0.81,0.27,68,0.86,0.997310723999981,0,1
0.76,0.21,39,0.67,0.996299649670254,0,0
0.74,0.75,75,0.88,0.991317409181502,0,0
0.81,0.33,108,0.8,0.9949727656506,0,1
0.8,0.08,83,0.55,0.91,0,0
0.58,0.4,78,0.64,0.79,0,0
0.87,0.12,143,0.997451186503749,0.993934805169702,0,1
0.69,0.51,37,0.71,0.992025603610091,0,1
0.85,0.19,109,0.75,0.997897802153602,0,1
0.65,0.34,121,0.6,0.67,0,0
0.81,0.53,83,0.75,0.996865993561223,0,0
0.8,0.01,55,0.67,0.992510495197494,0,1
0.59,0.7,43,0.83,0.94,0,0
0.69,0.55,32,0.67,0.999885762112681,0,1
0.59,0.96,87,0.75,0.71,0,1
0.91,0.01,173,0.29,0.994695810389239,0,0
0.79,0.47,88,0.2,0.992629140841309,0,1
0.69,0.44,50,0.53,0.97,0,1
0.65,0.03,64,0.5,0.65,0,0
0.93,0.00992548918584362,179,0.00734585152007639,0.990037280395627,0,1
0.62,0.08,52,0.33,0.88,0,0
0.71,0.26,48,0.38,0.999855058407411,0,0
0.78,0.37,176,0.5,0.86,0,0
0.69,0.00438915989361703,35,0.5,0.67,0,0
0.86,0.14,98,0.57,0.99588564356789,0,1
0.66,0.81,81,0.83,0.99105348167941,0,0
0.54,0.26,63,0.5,0.77,0,0
0.69,0.74,64,0.75,0.97,0,0
0.68,0.75,65,0.71,0.75,0,0
0.91,0.04,275,0.33,0.998972236930858,0,1
0.7,0.34,79,0.992907731721643,0.73,0,0
0.59,0.4,12,0.67,0.993760362621397,0,0
0.59,0.89,85,0.9,0.85,0,1
0.63,0.69,44,0.5,0.71,0,0
0.67,0.59,97,0.67,0.96,0,0
0.78,0.71,109,0.43,0.995102184973657,0,0
0.65,0.93,61,0.91,0.993261803155765,0,0
0.74,0.56,34,0.75,0.999453917394858,0,1
0.75,0.27,39,0.8,0.994686473838519,0,1
0.77,0.22,73,0.64,0.94,0,0
0.64,0.69,150,0.83,0.93,0,0
0.73,0.99,75,0.992172163315117,0.993479941680562,0,0
0.6,0.2,135,0.67,0.67,0,0
0.65,0.32,67,0.75,0.93,0,0
0.86,0.04,90,0.64,0.997574287930038,0,1
0.62,0.39,56,0.8,0.73,0,0
0.74,0.47,79,0.67,0.992405835823156,0,0
0.7,0.7,62,0.88,0.83,0,0
0.7,0.34,56,0.47,0.99739703388419,0,0
0.66,0.07,58,0.75,0.85,0,1
0.73,0.00477580155944452,76,0.67,0.75,0,1
0.56,0.19,68,0.56,0.48,0,0
0.87,0.03,79,0.22,0.995652960995212,0,1
0.68,0.43,60,0.89,0.991771464149933,0,0
0.75,0.89,59,0.67,0.999769377491903,0,0
0.66,0.6,46,0.67,0.9,0,0
0.76,0.32,70,0.64,0.97,0,1
0.68,0.29,88,0.83,0.92,0,0
0.68,0.26,98,0.67,0.81,0,0
0.72,0.28,57,0.5,0.996996959326789,0,1
0.64,0.73,40,0.91,0.990516191970091,0,0
0.56,0.00385506894439459,4,0.999962475269567,0.9982238727808,0,0
0.88,0.11,92,0.43,0.994631736688316,0,1
0.62,0.66,40,0.71,0.79,0,0
0.6,0.55,73,0.56,0.81,0,1
0.72,0.48,91,0.56,0.96,0,1
0.64,0.44,44,0.99681089675054,0.67,0,0
0.71,0.43,45,0.46,0.991499742183369,0,0
0.81,0.09,88,0.6,0.994620581858326,0,1
0.6,0.57,31,0.992649196668062,0.93,0,0
0.73,0.1,31,0.67,0.91,0,0
0.52,0.92,87,0.83,0.84,0,0
0.79,0.35,76,0.73,0.99122889719205,0,0
0.74,0.7,72,0.63,0.99123453152366,0,1
0.79,0.42,55,0.6,0.996639771098271,0,1
0.75,0.15,63,0.56,0.84,0,0
0.51,0.43,73,0.5,0.5,0,0
0.63,0.998474636969622,42,0.991118971300311,0.992067677734885,0,0
0.62,0.82,30,0.991646443002392,0.995738810633775,0,0
0.59,0.58,62,0.996945659939665,0.99260779356584,0,0
0.78,0.12,64,0.4,0.93,0,1
0.59,0.77,83,0.999273526759353,0.42,0,0
0.78,0.43,81,0.89,0.992234430222306,0,1
0.85,0.06,78,0.5,0.990343461874872,0,1
0.6,0.74,21,0.92,0.88,0,0
0.55,0.97,10,0.990762806609273,0.996475970102474,0,0
0.73,0.76,54,0.999487847995479,0.999408510520589,0,1
0.68,0.07,44,0.5,0.89,0,1
0.65,0.54,113,0.78,0.89,0,0
0.58,0.76,67,0.8,0.82,0,0
0.69,0.86,88,0.996781719075516,0.996033587609418,0,0
0.81,0.09,94,0.5,0.994031378449872,0,1
0.63,0.16,65,0.74,0.85,0,0
0.77,0.46,91,0.68,0.996866954187863,0,1
0.85,0.01,68,0.25,0.97,0,1
0.6,0.29,45,0.992525675650686,0.5,0,0
0.66,0.47,66,0.997409916131291,0.75,0,0
0.8,0.7,149,0.997293772639241,0.992479543492664,0,1
0.89,0.02,110,0.43,0.992684391189832,0,1
0.58,0.7,78,0.94,0.92,0,0
0.65,0.71,52,0.6,0.83,0,0
0.75,0.00836676398990676,71,0.67,0.83,0,0
0.93,0.01,193,0.33,0.991783219261561,0,1
0.68,0.89,45,0.83,0.990833086089697,0,0
0.69,0.11,65,0.67,0.93,0,1
0.66,0.74,74,0.8,0.82,0,0
0.6,0.7,162,0.91,0.83,0,0
0.61,0.51,80,0.63,0.97,0,0
0.63,0.72,54,0.88,0.9,0,0
0.81,0.03,59,0.25,0.9,0,0
0.64,0.31,60,0.69,0.9,0,1
0.64,0.31,94,0.75,0.88,0,0
0.67,0.44,51,0.67,0.97,0,0
0.71,0.95,128,0.89,0.992827047675382,0,1
0.8,0.55,94,0.9,0.993891153826844,0,0
0.64,0.67,76,0.77,0.96,0,0
0.57,0.69,58,0.67,0.88,0,1
0.63,0.76,92,0.74,0.85,0,0
0.66,0.36,41,0.8,0.85,0,0
0.58,0.69,32,0.67,0.94,0,0
0.61,0.85,82,0.67,0.64,0,0
0.6,0.42,55,0.89,0.92,0,0
0.68,0.33,76,0.63,0.94,0,0
0.89,0.01,117,0.1,0.999642122338992,0,1
0.8,0.00309173371177167,83,0.994397507337853,0.95,0,1
0.75,0.04,54,0.56,0.94,0,0
0.52,0.61,75,0.71,0.75,0,0
0.75,0.00837375935632735,61,0.5,0.73,0,0
0.73,0.53,85,0.991909212395549,0.97,0,1
0.61,0.67,95,0.93,0.89,0,0
0.76,0.49,85,0.71,0.999759056442417,0,1
0.58,0.59,83,0.88,0.64,0,0
0.64,0.87,46,0.75,0.95,0,0
0.65,0.45,68,0.71,0.66,0,0
0.75,0.12,101,0.44,0.58,0,1
0.61,0.22,52,0.67,0.93,0,0
0.73,0.11,111,0.43,0.9,0,1
0.75,0.13,75,0.42,0.98,0,1
0.59,0.59,76,0.73,0.83,0,0
0.75,0.41,111,0.58,0.96,0,0
0.88,0.08,77,0.57,0.95,0,1
0.6,0.29,8,0.67,0.997857580902055,0,0
0.63,0.34,75,0.71,0.81,0,0
0.57,0.96,8,0.991477131140418,0.996190627934411,0,0
0.58,0.51,95,0.38,0.9,0,0
0.63,0.05,86,0.86,0.95,0,0
0.63,0.78,131,0.8,0.997657340627629,0,1
0.7,0.56,88,0.89,0.990148871354759,0,0
0.59,0.35,63,0.8,0.82,0,0
0.67,0.6,122,0.77,0.88,0,1
0.65,0.82,37,0.998063915744424,0.92,0,0
0.69,0.47,141,0.78,0.95,0,0
0.7,0.25,67,0.65,0.97,0,1
0.58,0.04,55,0.46,0.98,0,1
0.64,0.89,70,0.91,0.89,0,0
0.55,0.93,97,0.71,0.73,0,0
0.87,0.11,177,0.6,0.999015291212127,0,1
0.57,0.4,54,0.83,0.2,0,0
0.76,0.8,100,0.992398963889573,0.991199223890435,0,0
0.63,0.68,62,0.88,0.81,0,0
0.65,0.00590098986867815,63,0.995124951559119,0.8,0,0
0.68,0.31,109,0.58,0.96,0,1
0.57,0.53,36,0.76,0.9,0,0
0.87,0.21,95,0.57,0.996595467156731,0,1
0.72,0.66,6,0.996803598152474,0.999867973278742,0,0
0.65,0.0076497445628047,40,0.75,0.77,0,0
0.7,0.39,108,0.6,0.96,0,1
0.77,0.0055414615618065,64,0.63,0.96,0,0
0.6,0.36,53,0.7,0.74,0,0
0.58,0.54,72,0.63,0.92,0,0
0.81,0.04,119,0.36,0.94,0,1
0.86,0.1,74,0.8,0.998903470996302,0,0
0.72,0.02,71,0.75,0.82,0,0
0.65,0.78,84,0.89,0.73,0,0
0.63,0.43,20,0.994678734668996,0.88,0,0
0.77,0.14,37,0.67,0.990755853052251,0,1
0.75,0.47,95,0.7,0.993680574074388,0,1
0.84,0.14,107,0.67,0.99154847297119,0,1
0.59,0.76,73,0.8,0.5,0,0
0.59,0.8,56,0.990486934396904,0.93,0,0
0.55,0.93,79,0.87,0.83,0,0
0.74,0.02,67,0.67,0.82,0,1
0.77,0.31,80,0.7,0.96,0,1
0.65,0.09,59,0.6,0.69,0,0
0.64,0.79,86,0.83,0.79,0,0
0.75,0.47,58,0.75,0.999946292890236,0,0
0.64,0.06,63,0.33,0.89,0,0
0.75,0.2,61,0.992291684111115,0.993289382592775,0,1
0.67,0.6,67,0.78,0.88,0,0
0.56,0.5,113,0.75,0.56,0,0
0.73,0.36,54,0.72,0.994217674527317,0,0
0.69,0.9,70,0.999642598528881,0.85,0,0
0.49,0.65,91,0.991950697682332,0.56,0,0
0.67,0.14,64,0.55,0.89,0,0
0.68,0.64,36,0.83,0.999850739196409,0,0
0.71,0.42,69,0.73,0.990336278637405,0,1
0.63,0.9,41,0.997911900824402,0.83,0,0
0.77,0.02,109,0.22,0.9,0,1
0.6,0.93,92,0.99793378168717,0.81,0,0
0.75,0.18,70,0.57,0.88,0,1
0.61,0.6,90,0.86,0.76,0,0
0.74,0.41,96,0.36,0.993089803704061,0,1
0.8,0.17,146,0.5,0.998985366262496,0,1
0.6,0.57,62,0.998892123871483,0.96,0,0
0.87,0.03,114,0.33,0.99379087577574,0,1
0.86,0.04,120,0.43,0.95,0,1
0.66,0.44,128,0.996076686477754,0.8,0,0
0.64,0.72,53,0.996514265425503,0.9,0,1
0.79,0.12,56,0.7,0.990234870798886,0,1
0.67,0.79,64,0.999138613834512,0.993588847848587,0,0
0.62,0.74,86,0.71,0.86,0,1
0.66,0.68,43,0.75,0.99249335849192,0,1
0.5,0.23,98,0.31,0.48,0,0
0.64,0.57,110,0.994791204074863,0.92,0,0
0.7,0.13,113,0.83,0.89,0,0
0.45,0.68,35,0.5,0.75,0,0
0.67,0.17,111,0.6,0.68,0,0
0.85,0.34,106,0.8,0.994035230986774,0,1
0.87,0.02,58,0.67,0.991414616161492,0,1
0.7,0.84,37,0.88,0.99309887255542,0,0
0.77,0.36,113,0.69,0.997360329534858,0,1
0.72,0.07,39,0.75,0.86,0,0
0.89,0.00460056403884664,257,0.00515147234546021,0.99785708541749,0,1
0.89,0.03,79,0.44,0.999066191329621,0,1
0.6,0.66,69,0.7,0.99199081257917,0,0
0.56,0.57,31,0.87,0.995112179019488,0,0
0.69,0.46,136,0.43,0.54,0,0
0.83,0.1,27,0.8,0.991990041288082,0,0
0.63,0.71,52,0.993266696694773,0.75,0,0
0.82,0.04,73,0.63,0.95,0,1
0.63,0.58,55,0.8,0.993700231132097,0,0
0.74,0.61,70,0.75,0.998760656209197,0,0
0.81,0.19,87,0.63,0.995908274468966,0,1
0.73,0.19,105,0.38,0.91,0,0
0.69,0.45,49,0.8,0.994800614453852,0,0
0.64,0.7,61,0.83,0.74,0,0
0.76,0.14,64,0.44,0.9997617993108,0,1
0.68,0.0090280899242498,71,0.25,0.84,0,0
0.76,0.68,120,0.88,0.997686520111747,0,0
0.67,0.24,36,0.88,0.992480477474164,0,0
0.64,0.56,65,0.76,0.990169275687076,0,0
0.61,0.9,104,0.998819556343369,0.86,0,0
0.82,0.04,191,0.38,0.77,0,1
0.59,0.73,79,0.86,0.97,0,0
0.82,0.13,77,0.71,0.994846127938945,0,0
0.69,0.15,106,0.67,0.88,0,0
0.85,0.01,71,0.5,0.996979241305962,0,1
0.83,0.12,99,0.5,0.994460861436091,0,1
0.84,0.25,84,0.86,0.999627449233085,0,1
0.54,0.990681886118837,73,0.71,0.87,0,0
0.63,0.00882467324845493,106,0.5,0.67,0,0
0.68,0.74,46,0.75,0.91,0,0
0.63,0.8,78,0.7,0.98,0,0
0.67,0.05,38,0.5,0.67,0,0
0.71,0.7,76,0.78,0.995749737180304,0,1
0.88,0.01,108,0.44,0.996176965427585,0,1
0.69,0.27,78,0.45,0.91,0,1
0.82,0.17,97,0.6,0.94,0,0
0.69,0.51,52,0.46,0.996734387078323,0,0
0.67,0.3,49,0.7,0.97,0,1
0.69,0.22,50,0.991401822236367,0.999430245852564,0,0
0.85,0.02,73,0.33,0.998964315110352,0,1
0.87,0.06,77,0.38,0.9933683401905,0,0
0.76,0.67,76,0.9,0.990804467308335,0,0
0.61,0.51,74,0.88,0.81,0,0
0.83,0.07,103,0.83,0.92,0,1
0.75,0.6,59,0.86,0.77,0,0
0.6,0.996818647538312,81,0.67,0.78,0,0
0.69,0.6,68,0.89,0.87,0,1
0.71,0.04,65,0.47,0.97,0,0
0.65,0.77,54,0.991457409500144,0.75,0,0
0.78,0.13,67,0.45,0.992580134375021,0,1
0.68,0.37,64,0.91,0.71,0,0
0.62,0.35,64,0.63,0.83,0,0
0.7,0.28,79,0.4,0.98,0,1
0.84,0.07,86,0.43,0.95,0,0
0.66,0.87,52,0.8,0.997437152548228,0,0
0.68,0.18,23,0.71,0.990661429443862,0,0
0.59,0.04,98,0.997039119764231,0.87,0,0
0.8,0.11,49,0.38,0.991089565223083,0,1
0.74,0.59,80,0.67,0.992842932997737,0,1
0.6,0.59,75,0.71,0.93,0,0
0.89,0.02,60,0.63,0.999265145224053,0,1
0.62,0.996650780688506,60,0.994506276377942,0.99679026347585,0,1
0.8,0.39,104,0.71,0.996556267694104,0,1
0.8,0.19,63,0.71,0.91,0,1
0.7,0.00272089631529525,12,0.67,0.994769724565558,0,0
0.62,0.39,71,0.6,0.86,0,0
0.82,0.01,36,0.11,0.991564520162065,0,1
0.79,0.55,53,0.5,0.994684782917611,0,0
0.79,0.09,102,0.44,0.96,0,0
0.74,0.58,77,0.78,0.92,0,0
0.9,0.01,128,0.57,0.991598660259042,0,1
0.85,0.1,76,0.57,0.991149492047261,0,0
0.66,0.73,63,0.85,0.96,0,0
0.64,0.21,95,0.77,0.95,0,0
0.8,0.00645573713816702,90,0.23,0.95,0,1
0.79,0.25,179,0.38,0.999208048293367,0,1
0.74,0.36,39,0.63,0.92,0,0
0.84,0.03,47,0.26,0.99868304874748,0,0
0.7,0.68,85,0.67,0.8,0,0
0.64,0.03,93,0.4,0.83,0,0
0.88,0.00941291376249865,83,0.5,0.998290934087709,0,0
0.84,0.32,77,0.6,0.993612571500707,0,1
0.63,0.33,50,0.73,0.91,0,0
0.75,0.04,83,0.57,0.93,0,1
0.73,0.36,143,0.67,0.95,0,0
0.61,0.51,80,0.990648205750622,0.86,0,0
0.58,0.74,23,0.93,0.999445251841098,0,0
0.79,0.09,21,0.992172023069579,0.998224574802443,0,0
0.58,0.11,122,0.83,0.54,0,1
0.9,0.1,141,0.43,0.990637248377316,0,1
0.62,0.64,65,0.89,0.82,0,0
0.86,0.05,88,0.43,0.992217665771022,0,1
0.91,0.00548467999557033,111,0.13,0.998943907960784,0,1
0.53,0.82,114,0.82,0.8,0,1
0.79,0.24,69,0.78,0.99013870457653,0,1
0.72,0.59,88,0.9,0.97,0,1
0.71,0.97,161,0.996501566409133,0.92,0,1
0.79,0.04,57,0.8,0.95,0,0
0.9,0.04,84,0.29,0.992885607425123,0,1
0.77,0.13,74,0.63,0.99489469303051,0,1
0.83,0.07,36,0.4,0.998945314816665,0,0
0.87,0.09,74,0.43,0.998960105024744,0,1
0.85,0.01,71,0.44,0.993448029290885,0,1
0.74,0.26,58,0.57,0.998922058357857,0,0
0.66,0.00968567341100425,59,0.994053353939671,0.83,0,0
0.73,0.01,90,0.75,0.995308932086919,0,0
0.86,0.1,117,0.71,0.997403035012539,0,1
0.82,0.08,101,0.39,0.99536138509633,0,1
0.6,0.89,68,0.86,0.6,0,0
0.72,0.25,115,0.56,0.88,0,0
0.65,0.72,103,0.85,0.96,0,1
0.68,0.87,49,0.997446411161218,0.999792125420645,0,0
0.7,0.04,65,0.5,0.97,0,1
0.68,0.41,75,0.7,0.94,0,0
0.61,0.71,74,0.8,0.82,0,0
0.64,0.11,68,0.47,0.88,0,0
0.68,0.25,68,0.43,0.88,0,0
0.54,0.38,22,0.79,0.996683386634104,0,0
0.84,0.11,117,0.8,0.993790263326373,0,1
0.68,0.64,120,0.75,0.96,0,0
0.86,0.06,71,0.31,0.992969288781751,0,1
0.7,0.5,51,0.67,0.991546314859297,0,0
0.76,0.59,67,0.996155471308157,0.996059171829838,0,1
0.91,0.04,133,0.33,0.991503996816464,0,1
0.71,0.19,62,0.5,0.97,0,1
0.84,0.22,148,0.5,0.995992172069382,3,1
0.64,0.68,89,0.93,0.996681143254973,2,1
0.71,0.31,79,0.64,0.87,2,0
0.73,0.39,86,0.86,0.76,9,1
0.69,0.51,65,0.46,0.999528207089752,1,0
0.67,0.45,56,0.67,0.9,2,0
0.68,0.86,99,0.8,0.991144246417098,1,1
0.68,0.68,99,0.88,0.93,2,0
0.61,0.46,63,0.43,0.75,0,0
0.7,0.36,59,0.5,0.86,3,0
0.67,0.52,67,0.82,0.96,1,1
0.54,0.62,59,0.82,0.94,0,0
0.73,0.49,120,0.67,0.93,5,1
0.85,0.000954514951445162,32,0.33,0.997443430398125,4,0
0.62,0.04,131,0.54,0.87,9,1
0.69,0.02,65,0.14,0.94,5,0
0.88,0.05,112,0.996719265382271,0.996915962155908,3,0
0.71,0.27,38,0.64,0.95,6,0
0.88,0.02,116,0.993079660229851,0.993628159535583,13,1
0.63,0.75,73,0.67,0.99929359896807,1,0
0.57,0.4,46,0.84,0.98,1,0
0.84,0.00902054632548243,92,0.5,0.995716487569734,21,1
0.77,0.18,77,0.7,0.998408516915515,2,1
0.65,0.59,68,0.6,0.87,3,0
0.6,0.18,120,0.85,0.81,0,0
0.8,0.21,57,0.75,0.999215601475444,3,1
0.62,0.52,74,0.47,0.93,2,1
0.8,0.09,57,0.42,0.994370952276513,0,1
0.92,0.01,119,0.33,0.996127701825462,0,0
0.75,0.14,63,0.62,0.998997088456526,23,1
0.89,0.1,84,0.6,0.992700468015391,3,0
0.83,0.08,84,0.38,0.97,0,1
0.58,0.71,93,0.75,0.69,0,0
0.66,0.54,54,0.64,0.95,3,0
0.8,0.19,64,0.75,0.998747269001324,1,0
0.7,0.54,50,0.88,0.93,0,0
0.78,0.31,93,0.83,0.78,0,1
0.78,0.16,98,0.77,0.97,5,1
0.75,0.57,88,0.33,0.83,1,0
0.55,0.81,51,0.82,0.83,1,0
0.75,0.1,83,0.63,0.97,1,1
0.66,0.3,95,0.995561526638921,0.94,0,0
0.71,0.45,51,0.64,0.994157751903403,5,1
0.85,0.31,147,0.6,0.991841587794479,0,1
0.64,0.62,43,0.73,0.9,3,0
0.61,0.3,71,0.36,0.96,0,0
0.57,0.33,117,0.73,0.84,0,0
0.72,0.54,83,0.75,0.8,14,1
0.75,0.18,114,0.77,0.93,0,0
0.66,0.47,73,0.67,0.86,2,0
0.56,0.35,112,0.83,0.78,1,0
0.87,0.0075581916118972,121,0.00046448886860162,0.86,18,0
0.56,0.74,41,0.83,0.991696798496414,0,0
0.8,0.02,55,0.2,0.990326898517087,2,1
0.67,0.45,105,0.85,0.94,17,0
0.82,0.09,91,0.82,0.992694256238174,8,1
0.83,0.04,90,0.4,0.94,16,1
0.79,0.36,114,0.57,0.996178136689123,1,1
0.82,0.29,84,0.67,0.997118159523234,9,1
0.69,0.02,105,0.993707595758606,0.75,0,1
0.67,0.6,108,0.75,0.92,0,0
0.7,0.55,80,0.86,0.97,1,0
0.83,0.17,89,0.67,0.92,1,0
0.59,0.43,72,0.63,0.94,3,0
0.9,0.00662726565031335,249,0.00548070430522785,0.996398156881332,24,1
0.89,0.00410974255762994,56,0.17,0.992283499452751,6,1
0.85,0.16,103,0.45,0.994455588806886,1,1
0.68,0.84,84,0.56,0.86,8,0
0.81,0.39,101,0.993390347545501,0.993907401403412,1,1
0.66,0.55,76,0.7,0.93,0,1
0.61,0.73,63,0.33,0.73,0,0
0.87,0.19,97,0.5,0.990267198646907,0,1
0.63,0.44,80,0.81,0.86,1,1
0.89,0.02,62,0.33,0.992522448396776,11,1
0.64,0.64,44,0.71,0.91,1,0
0.74,0.23,59,0.44,0.96,3,1
0.73,0.14,94,0.75,0.3,2,0
0.89,0.01,116,0.55,0.990332814902067,4,1
0.58,0.96,39,0.993251984517556,0.996877766256221,0,0
0.68,0.00723476538900286,91,0.99029661963461,0.88,0,1
0.86,0.18,106,0.6,0.993544805229176,0,1
0.67,0.61,56,0.78,0.98,0,0
0.68,0.99,60,0.998165686537977,0.99729081657948,1,0
0.78,0.49,119,0.88,0.994957358569372,2,1
0.68,0.68,42,0.998141910536215,0.83,3,0
0.6,0.85,84,0.91,0.8,0,0
0.57,0.76,12,0.991977710204665,0.999680005228147,6,0
0.69,0.22,40,0.993639025276061,0.94,9,1
0.71,0.55,75,0.67,0.97,2,1
0.79,0.08,94,0.38,0.98,0,1
0.62,0.3,65,0.63,0.89,16,1
0.66,0.49,46,0.998764149933122,0.83,4,0
0.62,0.99298936140025,64,0.999277783173602,0.6,4,0
0.72,0.66,65,0.91,0.990213808966801,0,1
0.69,0.39,39,0.74,0.997092044567689,1,1
0.73,0.00636656983057037,48,0.995662056007423,0.995258742221631,0,0
0.8,0.05,73,0.6,0.96,0,0
0.81,0.11,82,0.73,0.991977634029463,5,1
0.67,0.6,83,0.67,0.93,2,0
0.81,0.44,85,0.55,0.998147971436847,7,1
0.7,0.16,160,0.991945052605588,0.86,7,0
0.82,0.13,41,0.67,0.99388616506476,0,0
0.73,0.23,89,0.77,0.92,2,1
0.58,0.69,28,0.83,0.998701193453744,1,0
0.92,0.00690256573725492,156,0.4,0.994098512255587,0,1
0.73,0.5,81,0.6,0.98,2,1
0.57,0.57,87,0.73,0.94,0,0
0.6,0.63,86,0.71,0.73,0,0
0.65,0.79,36,0.997186941651162,0.998278039896395,1,0
0.77,0.22,47,0.78,0.997533253021538,2,1
0.54,0.62,113,0.92,0.87,9,1
0.66,0.35,42,0.75,0.99978159445338,0,0
0.9,0.03,94,0.67,0.999374662579503,3,1
0.72,0.26,44,0.79,0.997848328896798,3,1
0.62,0.07,94,0.53,0.67,2,0
0.77,0.16,71,0.38,0.994417322068475,3,1
0.8,0.04,76,0.83,0.93,15,1
0.8,0.03,49,0.64,0.998909901150037,0,0
0.86,0.01,82,0.33,0.99016657812288,1,1
0.62,0.64,155,0.89,0.94,5,0
0.7,0.89,72,0.75,0.999127813526429,3,0
0.76,0.000405133068561554,50,0.4,0.99130357055692,0,1
0.83,0.16,72,0.44,0.998216541758738,3,1
0.72,0.36,68,0.67,0.96,0,0
0.7,0.15,26,0.33,0.993120297843125,3,1
0.92,0.01,124,0.5,0.991797122322023,9,1
0.67,0.57,51,0.9,0.97,1,0
0.86,0.15,79,0.29,0.999703873000108,7,1
0.68,0.33,80,0.67,0.88,3,0
0.88,0.03,82,0.57,0.999173099612817,1,1
0.66,0.27,74,0.33,0.92,0,0
0.83,0.19,77,0.62,0.98,0,1
0.77,0.02,82,0.5,0.94,14,1
0.8,0.51,221,0.998544729470741,0.992081618783995,19,1
0.84,0.07,78,0.43,0.997971431834158,15,1
0.59,0.16,115,0.8,0.73,0,1
0.67,0.32,69,0.69,0.92,3,0
0.68,0.01,62,0.25,0.96,1,1
0.69,0.33,33,0.43,0.996096787247807,0,0
0.77,0.04,177,0.5,0.95,3,1
0.65,0.22,65,0.4,0.65,0,0
0.88,0.01,122,0.55,0.991370230661705,0,0
0.61,0.8,26,0.89,0.996523508275859,0,0
0.87,0.09,117,0.6,0.96,5,1
0.56,0.41,84,0.88,0.88,3,0
0.81,0.45,63,0.994139511666726,0.991016093797516,3,1
0.75,0.1,84,0.57,0.73,19,0
0.8,0.05,63,0.22,0.993148538544774,0,1
0.9,0.06,74,0.29,0.999536609328352,0,1
0.84,0.28,86,0.5,0.990440260120668,3,1
0.73,0.35,77,0.8,0.96,1,0
0.58,0.44,70,0.86,0.82,1,0
0.76,0.67,68,0.86,0.991414312724955,0,1
0.75,0.33,79,0.77,0.995823283288628,4,1
0.63,0.5,81,0.82,0.82,12,1
0.86,0.01,87,0.33,0.94,0,1
0.84,0.01,67,0.56,0.994132059221156,4,1
0.74,0.12,67,0.73,0.89,6,0
0.86,0.03,123,0.5,0.96,9,1
0.67,0.3,58,0.43,0.996125744306482,0,0
0.73,0.36,80,0.61,0.99318403958343,15,1
0.65,0.32,79,0.67,0.995159856379032,2,1
0.82,0.29,104,0.6,0.990418202474248,3,1
0.61,0.8,85,0.63,0.991825413762126,6,0
0.72,0.06,98,0.43,0.85,6,0
0.65,0.39,76,0.53,0.94,0,0
0.9,0.04,104,0.994526087599807,0.995908476694021,0,1
0.56,0.15,97,0.994299392313696,0.73,0,0
0.74,0.44,76,0.78,0.97,1,1
0.87,0.17,80,0.5,0.999511422750074,3,1
0.61,0.32,72,0.77,0.97,10,1
0.8,0.07,92,0.71,0.95,0,1
0.86,0.21,99,0.67,0.999504409772344,8,1
0.64,0.39,15,0.7,0.991466591781937,10,0
0.69,0.17,55,0.36,0.86,12,1
0.64,0.55,56,0.8,0.997247294147965,4,0
0.91,0.02,145,0.38,0.99744838709943,7,1
0.69,0.04,21,0.29,0.78,0,1
0.85,0.14,111,0.67,0.998249329437967,0,1
0.84,0.02,108,0.5,0.95,24,1
0.67,0.77,103,0.993231036462821,0.86,1,0
0.75,0.29,88,0.72,0.991182963759638,1,1
0.79,0.09,47,0.67,0.995456086036284,7,1
0.72,0.52,115,0.991251669840422,0.71,9,1
0.75,0.34,101,0.6,0.97,0,1
